path,filename,label,label_id,split
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_228.jpg,Normal_228.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_229.jpg,Normal_229.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_23.jpg,Normal_23.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_230.jpg,Normal_230.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_231.jpg,Normal_231.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_232.jpg,Normal_232.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_233.jpg,Normal_233.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_234.jpg,Normal_234.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_235.jpg,Normal_235.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_237.jpg,Normal_237.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_239.jpg,Normal_239.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_24.jpg,Normal_24.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_240.jpg,Normal_240.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_25.jpg,Normal_25.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_26.jpg,Normal_26.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_28.jpg,Normal_28.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_29.jpg,Normal_29.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_30.jpg,Normal_30.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_31.jpg,Normal_31.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_32.jpg,Normal_32.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_33.jpg,Normal_33.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_34.jpg,Normal_34.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_35.jpg,Normal_35.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_36.jpg,Normal_36.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_37.jpg,Normal_37.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_39.jpg,Normal_39.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_4.jpg,Normal_4.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_40.jpg,Normal_40.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_41.jpg,Normal_41.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_43.jpg,Normal_43.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_44.jpg,Normal_44.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_45.jpg,Normal_45.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_46.jpg,Normal_46.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_48.jpg,Normal_48.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_49.jpg,Normal_49.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_5.jpg,Normal_5.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_50.jpg,Normal_50.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_51.jpg,Normal_51.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_52.jpg,Normal_52.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_53.jpg,Normal_53.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_57.jpg,Normal_57.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_59.jpg,Normal_59.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_6.jpg,Normal_6.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_62.jpg,Normal_62.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_63.jpg,Normal_63.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_64.jpg,Normal_64.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_65.jpg,Normal_65.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_66.jpg,Normal_66.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_67.jpg,Normal_67.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_7.jpg,Normal_7.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_70.jpg,Normal_70.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_71.jpg,Normal_71.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_73.jpg,Normal_73.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_74.jpg,Normal_74.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_76.jpg,Normal_76.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_77.jpg,Normal_77.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_78.jpg,Normal_78.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_8.jpg,Normal_8.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_80.jpg,Normal_80.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_81.jpg,Normal_81.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_82.jpg,Normal_82.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_83.jpg,Normal_83.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_84.jpg,Normal_84.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_86.jpg,Normal_86.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_87.jpg,Normal_87.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_88.jpg,Normal_88.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_89.jpg,Normal_89.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_9.jpg,Normal_9.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_90.jpg,Normal_90.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_92.jpg,Normal_92.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_93.jpg,Normal_93.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_94.jpg,Normal_94.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_97.jpg,Normal_97.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Normal/Normal_98.jpg,Normal_98.jpg,Normal,0,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_100.jpg,Stage_1_ROP_100.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_11.jpg,Stage_1_ROP_11.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_15.jpg,Stage_1_ROP_15.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_16.jpg,Stage_1_ROP_16.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_18.jpg,Stage_1_ROP_18.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_19.jpg,Stage_1_ROP_19.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_2.jpg,Stage_1_ROP_2.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_21.jpg,Stage_1_ROP_21.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_22.jpg,Stage_1_ROP_22.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_23.jpg,Stage_1_ROP_23.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_24.jpg,Stage_1_ROP_24.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_26.jpg,Stage_1_ROP_26.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_27.jpg,Stage_1_ROP_27.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_3.jpg,Stage_1_ROP_3.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_30.jpg,Stage_1_ROP_30.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_33.jpg,Stage_1_ROP_33.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_34.jpg,Stage_1_ROP_34.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_35.jpg,Stage_1_ROP_35.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_36.jpg,Stage_1_ROP_36.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_37.jpg,Stage_1_ROP_37.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_38.jpg,Stage_1_ROP_38.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_39.jpg,Stage_1_ROP_39.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_40.jpg,Stage_1_ROP_40.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_42.jpg,Stage_1_ROP_42.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_43.jpg,Stage_1_ROP_43.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_44.jpg,Stage_1_ROP_44.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_45.jpg,Stage_1_ROP_45.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_47.jpg,Stage_1_ROP_47.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_5.jpg,Stage_1_ROP_5.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_51.jpg,Stage_1_ROP_51.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_52.jpg,Stage_1_ROP_52.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_53.jpg,Stage_1_ROP_53.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_54.jpg,Stage_1_ROP_54.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_55.jpg,Stage_1_ROP_55.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_56.jpg,Stage_1_ROP_56.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_57.jpg,Stage_1_ROP_57.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_59.jpg,Stage_1_ROP_59.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_60.jpg,Stage_1_ROP_60.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_61.jpg,Stage_1_ROP_61.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_62.jpg,Stage_1_ROP_62.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_63.jpg,Stage_1_ROP_63.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_65.jpg,Stage_1_ROP_65.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_66.jpg,Stage_1_ROP_66.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_68.jpg,Stage_1_ROP_68.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_69.jpg,Stage_1_ROP_69.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_7.jpg,Stage_1_ROP_7.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_70.jpg,Stage_1_ROP_70.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_71.jpg,Stage_1_ROP_71.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_72.jpg,Stage_1_ROP_72.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_73.jpg,Stage_1_ROP_73.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_74.jpg,Stage_1_ROP_74.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_75.jpg,Stage_1_ROP_75.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_76.jpg,Stage_1_ROP_76.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_78.jpg,Stage_1_ROP_78.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_79.jpg,Stage_1_ROP_79.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_8.jpg,Stage_1_ROP_8.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_80.jpg,Stage_1_ROP_80.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_81.jpg,Stage_1_ROP_81.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_82.jpg,Stage_1_ROP_82.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_83.jpg,Stage_1_ROP_83.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_84.jpg,Stage_1_ROP_84.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_85.jpg,Stage_1_ROP_85.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_86.jpg,Stage_1_ROP_86.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_88.jpg,Stage_1_ROP_88.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_9.jpg,Stage_1_ROP_9.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_90.jpg,Stage_1_ROP_90.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_91.jpg,Stage_1_ROP_91.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_92.jpg,Stage_1_ROP_92.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_93.jpg,Stage_1_ROP_93.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_94.jpg,Stage_1_ROP_94.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_95.jpg,Stage_1_ROP_95.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_96.jpg,Stage_1_ROP_96.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_97.jpg,Stage_1_ROP_97.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_98.jpg,Stage_1_ROP_98.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage1/Stage_1_ROP_99.jpg,Stage_1_ROP_99.jpg,Stage1,1,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_1.jpg,Stage_2_ROP_1.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_100.jpg,Stage_2_ROP_100.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_101.jpg,Stage_2_ROP_101.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_102.jpg,Stage_2_ROP_102.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_103.jpg,Stage_2_ROP_103.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_105.jpg,Stage_2_ROP_105.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_106.jpg,Stage_2_ROP_106.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_107.jpg,Stage_2_ROP_107.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_109.jpg,Stage_2_ROP_109.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_11.jpg,Stage_2_ROP_11.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_110.jpg,Stage_2_ROP_110.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_111.jpg,Stage_2_ROP_111.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_112.jpg,Stage_2_ROP_112.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_113.jpg,Stage_2_ROP_113.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_114.jpg,Stage_2_ROP_114.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_117.jpg,Stage_2_ROP_117.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_118.jpg,Stage_2_ROP_118.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_119.jpg,Stage_2_ROP_119.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_12.jpg,Stage_2_ROP_12.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_120.jpg,Stage_2_ROP_120.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_124.jpg,Stage_2_ROP_124.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_125.jpg,Stage_2_ROP_125.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_126.jpg,Stage_2_ROP_126.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_127.jpg,Stage_2_ROP_127.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_128.jpg,Stage_2_ROP_128.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_13.jpg,Stage_2_ROP_13.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_130.jpg,Stage_2_ROP_130.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_131.jpg,Stage_2_ROP_131.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_132.jpg,Stage_2_ROP_132.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_134.jpg,Stage_2_ROP_134.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_136.jpg,Stage_2_ROP_136.jpg,Stage2,2,train
/home/hoohkun/Documents/Github Repo/rop-stage-classification/data/Zhao2024/Stage2/Stage_2_ROP_137.jpg,Stage_2_ROP_137.jpg,Stage2,2,train
